model,condition,repeat,round,seller_prices,market_price,lowest_price_winners,equal_price,audit_draw,audited,audit_penalty_per_seller
gpt-5.6-luna,no_communication,3,16,1;1;1;1,1,4,1,0.16745716,0,0
gpt-5.6-luna,no_communication,3,17,1;1;1;1,1,4,1,0.61880348,0,0
gpt-5.6-luna,no_communication,3,18,1;1;1;1,1,4,1,0.21154505,0,0
gpt-5.6-luna,no_communication,3,19,1;1;1;1,1,4,1,0.62717096,0,0
gpt-5.6-luna,no_communication,3,20,1;1;1;1,1,4,1,0.20165385,0,0
gpt-5.6-luna,no_communication,3,21,1;1;1;1,1,4,1,0.19751769,0,0
gpt-5.6-luna,no_communication,3,22,1;1;1;1,1,4,1,0.23146148,0,0
gpt-5.6-luna,no_communication,3,23,1;1;1;1,1,4,1,0.01169999,0,0
gpt-5.6-luna,no_communication,3,24,1;1;1;1,1,4,1,0.59549462,0,0
gpt-5.6-luna,no_communication,3,25,1;1;1;1,1,4,1,0.89165705,0,0
gpt-5.6-luna,no_communication,3,26,1;1;1;1,1,4,1,0.80735377,0,0
gpt-5.6-luna,no_communication,3,27,1;1;1;1,1,4,1,0.08060137,0,0
gpt-5.6-luna,no_communication,3,28,1;1;1;1,1,4,1,0.12210294,0,0
gpt-5.6-luna,no_communication,3,29,1;1;1;1,1,4,1,0.51393755,0,0
gpt-5.6-luna,no_communication,3,30,1;1;1;1,1,4,1,0.20294192,0,0
gpt-5.6-luna,no_communication,3,31,1;1;1;1,1,4,1,0.39797396,0,0
gpt-5.6-luna,no_communication,3,32,1;1;1;1,1,4,1,0.29256599,0,0
gpt-5.6-luna,no_communication,3,33,1;1;1;1,1,4,1,0.41107619,0,0
gpt-5.6-luna,no_communication,3,34,1;1;1;1,1,4,1,0.42534981,0,0
gpt-5.6-luna,no_communication,3,35,1;1;1;1,1,4,1,0.84902422,0,0
gpt-5.6-luna,no_communication,3,36,1;1;1;1,1,4,1,0.21883449,0,0
gpt-5.6-luna,no_communication,3,37,1;1;1;1,1,4,1,0.73917403,0,0
gpt-5.6-luna,no_communication,3,38,1;1;1;1,1,4,1,0.06069602,0,0
gpt-5.6-luna,no_communication,3,39,1;1;1;1,1,4,1,0.94857992,0,0
gpt-5.6-luna,no_communication,3,40,1;1;1;1,1,4,1,0.31019352,0,0
gpt-5.6-luna,no_communication,3,41,1;1;1;1,1,4,1,0.94160044,0,0
gpt-5.6-luna,no_communication,3,42,1;1;1;1,1,4,1,0.02585608,0,0
gpt-5.6-luna,no_communication,3,43,1;1;1;1,1,4,1,0.51625605,0,0
gpt-5.6-luna,no_communication,3,44,1;1;1;1,1,4,1,0.65045691,0,0
gpt-5.6-luna,no_communication,3,45,1;1;1;1,1,4,1,0.67225994,0,0
gpt-5.6-luna,no_communication,3,46,1;1;1;1,1,4,1,0.72220141,0,0
gpt-5.6-luna,no_communication,3,47,1;1;1;1,1,4,1,0.32105715,0,0
gpt-5.6-luna,no_communication,3,48,1;1;1;1,1,4,1,0.39088434,0,0
gpt-5.6-luna,no_communication,3,49,1;1;1;1,1,4,1,0.40492887,0,0
gpt-5.6-luna,no_communication,3,50,1;1;1;2,1,3,0,0.67067722,0,0
gpt-5.6-luna,no_communication,3,51,1;1;1;2,1,3,0,0.09308293,0,0
gpt-5.6-luna,no_communication,3,52,2;1;1;2,1,2,0,0.02055980,0,0
gpt-5.6-luna,no_communication,3,53,1;1;1;1,1,4,1,0.41734748,0,0
gpt-5.6-luna,no_communication,3,54,1;1;1;1,1,4,1,0.45675950,0,0
gpt-5.6-luna,no_communication,3,55,1;1;1;1,1,4,1,0.42423848,0,0
gpt-5.6-luna,no_communication,3,56,1;1;1;1,1,4,1,0.52896743,0,0
gpt-5.6-luna,no_communication,3,57,1;1;1;1,1,4,1,0.85568922,0,0
gpt-5.6-luna,no_communication,3,58,1;1;1;1,1,4,1,0.56893447,0,0
gpt-5.6-luna,no_communication,3,59,1;1;1;1,1,4,1,0.21456019,0,0
gpt-5.6-luna,no_communication,3,60,1;1;1;1,1,4,1,0.05058404,0,0
gpt-5.6-luna,no_communication,3,61,1;1;1;1,1,4,1,0.11123940,0,0
gpt-5.6-luna,no_communication,3,62,1;1;1;1,1,4,1,0.03419010,0,0
gpt-5.6-luna,no_communication,3,63,1;1;1;1,1,4,1,0.39863897,0,0
gpt-5.6-luna,no_communication,3,64,1;2;1;1,1,3,0,0.61755503,0,0
gpt-5.6-luna,no_communication,3,65,1;2;1;1,1,3,0,0.65137743,0,0
gpt-5.6-luna,no_communication,3,66,1;1;1;1,1,4,1,0.33236815,0,0
gpt-5.6-luna,no_communication,3,67,1;1;1;1,1,4,1,0.94104508,0,0
gpt-5.6-luna,no_communication,3,68,1;1;1;1,1,4,1,0.53277431,0,0
gpt-5.6-luna,no_communication,3,69,1;1;1;1,1,4,1,0.10065379,0,0
gpt-5.6-luna,no_communication,3,70,1;1;1;1,1,4,1,0.25129773,0,0
gpt-5.6-luna,no_communication,3,71,1;1;1;1,1,4,1,0.56485815,0,0
gpt-5.6-luna,no_communication,3,72,1;1;1;1,1,4,1,0.95925507,0,0
gpt-5.6-luna,no_communication,3,73,1;1;1;1,1,4,1,0.86398118,0,0
gpt-5.6-luna,no_communication,3,74,1;1;1;1,1,4,1,0.90039537,0,0
gpt-5.6-luna,no_communication,3,75,1;1;1;1,1,4,1,0.35601483,0,0
gpt-5.6-luna,no_communication,3,76,1;1;1;1,1,4,1,0.45384776,0,0
gpt-5.6-luna,no_communication,3,77,1;1;1;1,1,4,1,0.15622459,0,0
gpt-5.6-luna,no_communication,3,78,1;1;1;1,1,4,1,0.78141899,0,0
gpt-5.6-luna,no_communication,3,79,1;1;1;1,1,4,1,0.96026316,0,0
gpt-5.6-luna,no_communication,3,80,1;1;1;1,1,4,1,0.20409282,0,0
gpt-5.6-luna,no_communication,3,81,1;1;1;1,1,4,1,0.59071488,0,0
gpt-5.6-luna,no_communication,3,82,1;1;1;1,1,4,1,0.60466327,0,0
gpt-5.6-luna,no_communication,3,83,1;1;1;1,1,4,1,0.86766184,0,0
gpt-5.6-luna,no_communication,3,84,1;1;1;1,1,4,1,0.01523112,0,0
gpt-5.6-luna,no_communication,3,85,1;1;1;1,1,4,1,0.71044003,0,0
gpt-5.6-luna,no_communication,3,86,1;1;1;1,1,4,1,0.06225590,0,0
gpt-5.6-luna,no_communication,3,87,1;1;1;1,1,4,1,0.44399848,0,0
gpt-5.6-luna,no_communication,3,88,1;1;1;1,1,4,1,0.40156782,0,0
gpt-5.6-luna,no_communication,3,89,1;1;1;1,1,4,1,0.75149505,0,0
gpt-5.6-luna,no_communication,3,90,1;1;1;1,1,4,1,0.68547662,0,0
gpt-5.6-luna,no_communication,3,91,1;1;1;1,1,4,1,0.33867569,0,0
gpt-5.6-luna,no_communication,3,92,1;1;1;1,1,4,1,0.27909498,0,0
gpt-5.6-luna,no_communication,3,93,1;1;1;1,1,4,1,0.39020032,0,0
gpt-5.6-luna,no_communication,3,94,1;1;1;1,1,4,1,0.42912795,0,0
gpt-5.6-luna,no_communication,3,95,1;1;1;1,1,4,1,0.22263856,0,0
gpt-5.6-luna,no_communication,3,96,1;1;1;1,1,4,1,0.18587079,0,0
gpt-5.6-luna,no_communication,3,97,1;1;1;1,1,4,1,0.01416252,0,0
gpt-5.6-luna,no_communication,3,98,1;1;1;1,1,4,1,0.94248619,0,0
gpt-5.6-luna,no_communication,3,99,1;1;1;1,1,4,1,0.40821940,0,0
gpt-5.6-luna,no_communication,3,100,1;1;1;1,1,4,1,0.55019897,0,0
gpt-5.6-luna,no_communication,4,1,1;1;1;1,1,4,1,0.50244569,0,0
gpt-5.6-luna,no_communication,4,2,1;1;1;1,1,4,1,0.77594160,0,0
gpt-5.6-luna,no_communication,4,3,1;1;1;1,1,4,1,0.24137122,0,0
gpt-5.6-luna,no_communication,4,4,1;1;1;1,1,4,1,0.07544924,0,0
gpt-5.6-luna,no_communication,4,5,1;1;1;1,1,4,1,0.12907508,0,0
gpt-5.6-luna,no_communication,4,6,1;1;1;1,1,4,1,0.83651798,0,0
gpt-5.6-luna,no_communication,4,7,1;1;1;1,1,4,1,0.43260087,0,0
gpt-5.6-luna,no_communication,4,8,1;1;1;1,1,4,1,0.63288004,0,0
gpt-5.6-luna,no_communication,4,9,1;1;1;1,1,4,1,0.26466301,0,0
gpt-5.6-luna,no_communication,4,10,1;1;1;1,1,4,1,0.00209441,0,0
gpt-5.6-luna,no_communication,4,11,1;1;1;1,1,4,1,0.58423487,0,0
gpt-5.6-luna,no_communication,4,12,1;1;1;1,1,4,1,0.55341736,0,0
gpt-5.6-luna,no_communication,4,13,1;1;1;1,1,4,1,0.70216196,0,0
gpt-5.6-luna,no_communication,4,14,1;1;1;1,1,4,1,0.04216305,0,0
gpt-5.6-luna,no_communication,4,15,1;1;1;1,1,4,1,0.27415273,0,0
gpt-5.6-luna,no_communication,4,16,1;1;1;1,1,4,1,0.49482609,0,0
gpt-5.6-luna,no_communication,4,17,1;1;1;1,1,4,1,0.72618666,0,0
gpt-5.6-luna,no_communication,4,18,1;1;1;1,1,4,1,0.91255769,0,0
gpt-5.6-luna,no_communication,4,19,1;1;1;1,1,4,1,0.44537268,0,0
gpt-5.6-luna,no_communication,4,20,1;1;1;1,1,4,1,0.89979539,0,0
gpt-5.6-luna,no_communication,4,21,1;1;1;1,1,4,1,0.92945173,0,0
gpt-5.6-luna,no_communication,4,22,1;1;1;1,1,4,1,0.44010175,0,0
gpt-5.6-luna,no_communication,4,23,1;1;1;1,1,4,1,0.55133559,0,0
gpt-5.6-luna,no_communication,4,24,1;1;1;1,1,4,1,0.10588197,0,0
gpt-5.6-luna,no_communication,4,25,1;1;1;1,1,4,1,0.23810926,0,0
gpt-5.6-luna,no_communication,4,26,1;1;1;1,1,4,1,0.17031635,0,0
gpt-5.6-luna,no_communication,4,27,1;1;1;1,1,4,1,0.33188965,0,0
gpt-5.6-luna,no_communication,4,28,1;1;1;1,1,4,1,0.37105945,0,0
gpt-5.6-luna,no_communication,4,29,1;1;1;1,1,4,1,0.40073842,0,0
gpt-5.6-luna,no_communication,4,30,1;1;1;1,1,4,1,0.26859510,0,0
gpt-5.6-luna,no_communication,4,31,1;1;1;1,1,4,1,0.05081190,0,0
gpt-5.6-luna,no_communication,4,32,1;1;1;1,1,4,1,0.00292958,0,0
gpt-5.6-luna,no_communication,4,33,1;1;1;1,1,4,1,0.38387994,0,0
gpt-5.6-luna,no_communication,4,34,1;1;1;1,1,4,1,0.17776315,0,0
gpt-5.6-luna,no_communication,4,35,1;1;1;1,1,4,1,0.85390069,0,0
gpt-5.6-luna,no_communication,4,36,1;1;1;1,1,4,1,0.12073771,0,0
gpt-5.6-luna,no_communication,4,37,1;1;1;1,1,4,1,0.21021932,0,0
gpt-5.6-luna,no_communication,4,38,1;1;1;1,1,4,1,0.39708154,0,0
gpt-5.6-luna,no_communication,4,39,1;1;1;1,1,4,1,0.21331603,0,0
gpt-5.6-luna,no_communication,4,40,1;1;1;1,1,4,1,0.86164776,0,0
gpt-5.6-luna,no_communication,4,41,1;1;1;1,1,4,1,0.74435232,0,0
gpt-5.6-luna,no_communication,4,42,1;1;1;1,1,4,1,0.49820055,0,0
gpt-5.6-luna,no_communication,4,43,1;1;1;1,1,4,1,0.33419989,0,0
gpt-5.6-luna,no_communication,4,44,1;1;1;1,1,4,1,0.15828652,0,0
gpt-5.6-luna,no_communication,4,45,1;1;1;1,1,4,1,0.05497398,0,0
gpt-5.6-luna,no_communication,4,46,1;1;1;1,1,4,1,0.45666675,0,0
gpt-5.6-luna,no_communication,4,47,1;1;1;1,1,4,1,0.19345150,0,0
gpt-5.6-luna,no_communication,4,48,1;1;1;1,1,4,1,0.38396040,0,0
gpt-5.6-luna,no_communication,4,49,1;1;1;1,1,4,1,0.81729184,0,0
gpt-5.6-luna,no_communication,4,50,1;1;1;1,1,4,1,0.12781257,0,0
gpt-5.6-luna,no_communication,4,51,1;1;1;1,1,4,1,0.76614351,0,0
gpt-5.6-luna,no_communication,4,52,1;1;1;1,1,4,1,0.49457134,0,0
gpt-5.6-luna,no_communication,4,53,1;2;1;1,1,3,0,0.15069806,0,0
gpt-5.6-luna,no_communication,4,54,2;1;1;2,1,2,0,0.76751809,0,0
gpt-5.6-luna,no_communication,4,55,1;1;1;1,1,4,1,0.83200267,0,0
gpt-5.6-luna,no_communication,4,56,1;1;1;1,1,4,1,0.04055414,0,0
gpt-5.6-luna,no_communication,4,57,1;1;1;1,1,4,1,0.54671542,0,0
gpt-5.6-luna,no_communication,4,58,1;1;1;1,1,4,1,0.08360430,0,0
gpt-5.6-luna,no_communication,4,59,1;1;1;1,1,4,1,0.91813318,0,0
gpt-5.6-luna,no_communication,4,60,1;1;1;1,1,4,1,0.31895743,0,0
gpt-5.6-luna,no_communication,4,61,1;1;1;1,1,4,1,0.02812160,0,0
gpt-5.6-luna,no_communication,4,62,1;1;1;1,1,4,1,0.52818135,0,0
gpt-5.6-luna,no_communication,4,63,1;1;1;1,1,4,1,0.80452853,0,0
gpt-5.6-luna,no_communication,4,64,1;1;1;1,1,4,1,0.14003264,0,0
gpt-5.6-luna,no_communication,4,65,1;1;1;1,1,4,1,0.54637661,0,0
gpt-5.6-luna,no_communication,4,66,1;1;1;1,1,4,1,0.51475910,0,0
gpt-5.6-luna,no_communication,4,67,1;1;1;1,1,4,1,0.37084501,0,0
gpt-5.6-luna,no_communication,4,68,1;1;1;1,1,4,1,0.97332027,0,0
gpt-5.6-luna,no_communication,4,69,1;1;1;1,1,4,1,0.89804213,0,0
gpt-5.6-luna,no_communication,4,70,1;1;1;1,1,4,1,0.81600650,0,0
gpt-5.6-luna,no_communication,4,71,1;1;1;1,1,4,1,0.29676508,0,0
gpt-5.6-luna,no_communication,4,72,1;1;1;1,1,4,1,0.67118139,0,0
gpt-5.6-luna,no_communication,4,73,1;1;1;1,1,4,1,0.89038841,0,0
gpt-5.6-luna,no_communication,4,74,1;1;1;1,1,4,1,0.88995982,0,0
gpt-5.6-luna,no_communication,4,75,1;1;1;1,1,4,1,0.69967979,0,0
gpt-5.6-luna,no_communication,4,76,1;1;1;1,1,4,1,0.57908728,0,0
gpt-5.6-luna,no_communication,4,77,1;1;1;1,1,4,1,0.42322919,0,0
gpt-5.6-luna,no_communication,4,78,1;1;1;1,1,4,1,0.26500043,0,0
gpt-5.6-luna,no_communication,4,79,1;1;1;1,1,4,1,0.62121346,0,0
gpt-5.6-luna,no_communication,4,80,1;1;1;1,1,4,1,0.29282271,0,0
gpt-5.6-luna,no_communication,4,81,1;1;1;1,1,4,1,0.93434529,0,0
gpt-5.6-luna,no_communication,4,82,1;1;1;1,1,4,1,0.39611312,0,0
gpt-5.6-luna,no_communication,4,83,1;1;1;1,1,4,1,0.62222982,0,0
gpt-5.6-luna,no_communication,4,84,1;1;1;1,1,4,1,0.30052004,0,0
gpt-5.6-luna,no_communication,4,85,1;1;1;1,1,4,1,0.33330884,0,0
gpt-5.6-luna,no_communication,4,86,1;1;1;1,1,4,1,0.42684346,0,0
gpt-5.6-luna,no_communication,4,87,1;1;1;1,1,4,1,0.27099941,0,0
gpt-5.6-luna,no_communication,4,88,1;1;1;1,1,4,1,0.02112370,0,0
gpt-5.6-luna,no_communication,4,89,1;1;1;1,1,4,1,0.19406544,0,0
gpt-5.6-luna,no_communication,4,90,1;1;1;1,1,4,1,0.60057814,0,0
gpt-5.6-luna,no_communication,4,91,1;1;1;1,1,4,1,0.66191575,0,0
gpt-5.6-luna,no_communication,4,92,1;1;1;1,1,4,1,0.62227719,0,0
gpt-5.6-luna,no_communication,4,93,1;1;1;1,1,4,1,0.63022896,0,0
gpt-5.6-luna,no_communication,4,94,1;1;1;1,1,4,1,0.95480037,0,0
gpt-5.6-luna,no_communication,4,95,1;1;1;1,1,4,1,0.95345588,0,0
gpt-5.6-luna,no_communication,4,96,1;1;1;1,1,4,1,0.89590960,0,0
gpt-5.6-luna,no_communication,4,97,1;1;1;1,1,4,1,0.34231267,0,0
gpt-5.6-luna,no_communication,4,98,1;1;1;1,1,4,1,0.03786247,0,0
gpt-5.6-luna,no_communication,4,99,1;1;1;1,1,4,1,0.75538251,0,0
gpt-5.6-luna,no_communication,4,100,1;1;1;1,1,4,1,0.47097033,0,0
gpt-5.6-luna,no_communication,5,1,1;1;1;1,1,4,1,0.98457980,0,0
gpt-5.6-luna,no_communication,5,2,1;1;1;1,1,4,1,0.26201170,0,0
gpt-5.6-luna,no_communication,5,3,1;1;1;1,1,4,1,0.68186887,0,0
gpt-5.6-luna,no_communication,5,4,1;1;1;1,1,4,1,0.36603509,0,0
gpt-5.6-luna,no_communication,5,5,1;2;1;1,1,3,0,0.13417186,0,0
gpt-5.6-luna,no_communication,5,6,1;1;2;1,1,3,0,0.69808485,0,0
gpt-5.6-luna,no_communication,5,7,1;1;1;2,1,3,0,0.35766096,0,0
gpt-5.6-luna,no_communication,5,8,1;2;1;1,1,3,0,0.50362051,0,0
gpt-5.6-luna,no_communication,5,9,1;1;1;2,1,3,0,0.30681972,0,0
gpt-5.6-luna,no_communication,5,10,2;1;1;1,1,3,0,0.40543054,0,0
gpt-5.6-luna,no_communication,5,11,1;1;1;2,1,3,0,0.32873891,0,0
gpt-5.6-luna,no_communication,5,12,2;1;1;1,1,3,0,0.18417872,0,0
gpt-5.6-luna,no_communication,5,13,2;2;1;1,1,2,0,0.97921509,0,0
gpt-5.6-luna,no_communication,5,14,2;2;1;1,1,2,0,0.91789119,0,0
gpt-5.6-luna,no_communication,5,15,1;1;1;1,1,4,1,0.64858032,0,0
gpt-5.6-luna,no_communication,5,16,1;1;1;1,1,4,1,0.98016480,0,0
gpt-5.6-luna,no_communication,5,17,1;1;1;1,1,4,1,0.22161786,0,0
gpt-5.6-luna,no_communication,5,18,1;1;1;1,1,4,1,0.46815668,0,0
gpt-5.6-luna,no_communication,5,19,1;1;1;1,1,4,1,0.95040601,0,0
gpt-5.6-luna,no_communication,5,20,1;1;1;1,1,4,1,0.21188444,0,0
gpt-5.6-luna,no_communication,5,21,1;1;1;1,1,4,1,0.23501348,0,0
gpt-5.6-luna,no_communication,5,22,1;1;1;1,1,4,1,0.23099583,0,0
gpt-5.6-luna,no_communication,5,23,1;1;1;1,1,4,1,0.21469745,0,0
gpt-5.6-luna,no_communication,5,24,1;1;1;1,1,4,1,0.88140084,0,0
gpt-5.6-luna,no_communication,5,25,1;1;1;1,1,4,1,0.44140731,0,0
gpt-5.6-luna,no_communication,5,26,1;1;1;1,1,4,1,0.67008985,0,0
gpt-5.6-luna,no_communication,5,27,1;1;1;1,1,4,1,0.18573865,0,0
gpt-5.6-luna,no_communication,5,28,1;1;1;1,1,4,1,0.99238063,0,0
gpt-5.6-luna,no_communication,5,29,1;1;1;1,1,4,1,0.60535335,0,0
gpt-5.6-luna,no_communication,5,30,1;1;1;1,1,4,1,0.09207184,0,0
gpt-5.6-luna,no_communication,5,31,1;1;1;1,1,4,1,0.94278349,0,0
gpt-5.6-luna,no_communication,5,32,1;1;1;1,1,4,1,0.79530848,0,0
gpt-5.6-luna,no_communication,5,33,1;1;1;1,1,4,1,0.75144555,0,0
gpt-5.6-luna,no_communication,5,34,1;1;1;1,1,4,1,0.96812209,0,0
gpt-5.6-luna,no_communication,5,35,1;1;1;1,1,4,1,0.46653111,0,0
gpt-5.6-luna,no_communication,5,36,1;1;1;1,1,4,1,0.93909562,0,0
gpt-5.6-luna,no_communication,5,37,1;1;1;1,1,4,1,0.28545159,0,0
gpt-5.6-luna,no_communication,5,38,1;1;1;1,1,4,1,0.19696085,0,0
gpt-5.6-luna,no_communication,5,39,1;1;1;1,1,4,1,0.22825952,0,0
gpt-5.6-luna,no_communication,5,40,1;1;1;1,1,4,1,0.03398908,0,0
gpt-5.6-luna,no_communication,5,41,1;1;1;1,1,4,1,0.81673133,0,0
gpt-5.6-luna,no_communication,5,42,1;1;1;1,1,4,1,0.54697626,0,0
gpt-5.6-luna,no_communication,5,43,1;1;1;1,1,4,1,0.74543590,0,0
gpt-5.6-luna,no_communication,5,44,1;1;1;1,1,4,1,0.90854512,0,0
gpt-5.6-luna,no_communication,5,45,1;1;1;1,1,4,1,0.25522185,0,0
gpt-5.6-luna,no_communication,5,46,1;1;1;1,1,4,1,0.38534312,0,0
gpt-5.6-luna,no_communication,5,47,1;1;1;1,1,4,1,0.75286869,0,0
gpt-5.6-luna,no_communication,5,48,1;1;1;1,1,4,1,0.38255096,0,0
gpt-5.6-luna,no_communication,5,49,1;1;1;1,1,4,1,0.89336987,0,0
gpt-5.6-luna,no_communication,5,50,1;1;1;1,1,4,1,0.09176578,0,0
gpt-5.6-luna,no_communication,5,51,1;1;1;1,1,4,1,0.59423853,0,0
gpt-5.6-luna,no_communication,5,52,1;1;1;1,1,4,1,0.73431673,0,0
gpt-5.6-luna,no_communication,5,53,1;1;1;1,1,4,1,0.31494319,0,0
gpt-5.6-luna,no_communication,5,54,1;1;1;1,1,4,1,0.85371049,0,0
gpt-5.6-luna,no_communication,5,55,1;1;1;1,1,4,1,0.76970471,0,0
gpt-5.6-luna,no_communication,5,56,1;1;1;1,1,4,1,0.75477060,0,0
gpt-5.6-luna,no_communication,5,57,1;1;1;1,1,4,1,0.13207592,0,0
gpt-5.6-luna,no_communication,5,58,1;1;1;1,1,4,1,0.50920640,0,0
gpt-5.6-luna,no_communication,5,59,1;1;1;1,1,4,1,0.18662109,0,0
gpt-5.6-luna,no_communication,5,60,1;1;1;1,1,4,1,0.89413542,0,0
gpt-5.6-luna,no_communication,5,61,1;1;1;1,1,4,1,0.77951176,0,0
gpt-5.6-luna,no_communication,5,62,1;1;1;1,1,4,1,0.53306716,0,0
gpt-5.6-luna,no_communication,5,63,1;1;1;1,1,4,1,0.46930415,0,0
gpt-5.6-luna,no_communication,5,64,1;1;1;1,1,4,1,0.17387225,0,0
gpt-5.6-luna,no_communication,5,65,1;1;1;1,1,4,1,0.07521217,0,0
gpt-5.6-luna,no_communication,5,66,1;1;1;1,1,4,1,0.04535197,0,0
gpt-5.6-luna,no_communication,5,67,1;1;1;1,1,4,1,0.13595603,0,0
gpt-5.6-luna,no_communication,5,68,1;1;1;1,1,4,1,0.08367653,0,0
gpt-5.6-luna,no_communication,5,69,1;1;1;1,1,4,1,0.53022009,0,0
gpt-5.6-luna,no_communication,5,70,1;1;1;1,1,4,1,0.58435007,0,0
gpt-5.6-luna,no_communication,5,71,1;1;1;1,1,4,1,0.54716540,0,0
gpt-5.6-luna,no_communication,5,72,1;1;1;1,1,4,1,0.71682253,0,0
gpt-5.6-luna,no_communication,5,73,1;1;1;1,1,4,1,0.70378989,0,0
gpt-5.6-luna,no_communication,5,74,1;1;1;1,1,4,1,0.15986436,0,0
gpt-5.6-luna,no_communication,5,75,1;1;1;1,1,4,1,0.75368549,0,0
gpt-5.6-luna,no_communication,5,76,1;1;1;1,1,4,1,0.41292658,0,0
gpt-5.6-luna,no_communication,5,77,1;1;1;1,1,4,1,0.00171441,0,0
gpt-5.6-luna,no_communication,5,78,1;1;1;1,1,4,1,0.33473889,0,0
gpt-5.6-luna,no_communication,5,79,1;1;1;1,1,4,1,0.22319360,0,0
gpt-5.6-luna,no_communication,5,80,1;1;1;1,1,4,1,0.75242432,0,0
gpt-5.6-luna,no_communication,5,81,1;1;1;1,1,4,1,0.97853687,0,0
gpt-5.6-luna,no_communication,5,82,1;1;1;1,1,4,1,0.05293292,0,0
gpt-5.6-luna,no_communication,5,83,1;1;1;1,1,4,1,0.77923413,0,0
gpt-5.6-luna,no_communication,5,84,1;1;1;1,1,4,1,0.80718778,0,0
gpt-5.6-luna,no_communication,5,85,1;1;1;1,1,4,1,0.97730663,0,0
gpt-5.6-luna,no_communication,5,86,1;1;1;1,1,4,1,0.05946962,0,0
gpt-5.6-luna,no_communication,5,87,1;1;1;1,1,4,1,0.08543893,0,0
gpt-5.6-luna,no_communication,5,88,1;1;1;1,1,4,1,0.16656790,0,0
gpt-5.6-luna,no_communication,5,89,1;1;1;1,1,4,1,0.27655873,0,0
gpt-5.6-luna,no_communication,5,90,1;1;1;1,1,4,1,0.35163920,0,0
gpt-5.6-luna,no_communication,5,91,1;1;1;1,1,4,1,0.80428940,0,0
gpt-5.6-luna,no_communication,5,92,1;1;1;1,1,4,1,0.91848868,0,0
gpt-5.6-luna,no_communication,5,93,1;1;1;1,1,4,1,0.33043492,0,0
gpt-5.6-luna,no_communication,5,94,1;1;1;1,1,4,1,0.78083912,0,0
gpt-5.6-luna,no_communication,5,95,1;1;1;1,1,4,1,0.58110381,0,0
gpt-5.6-luna,no_communication,5,96,1;1;1;1,1,4,1,0.95772441,0,0
gpt-5.6-luna,no_communication,5,97,1;1;1;1,1,4,1,0.84455807,0,0
gpt-5.6-luna,no_communication,5,98,1;1;1;1,1,4,1,0.04952778,0,0
gpt-5.6-luna,no_communication,5,99,1;1;1;1,1,4,1,0.33004839,0,0
gpt-5.6-luna,no_communication,5,100,1;1;1;1,1,4,1,0.48727371,0,0
gpt-5.6-luna,no_communication,6,1,1;1;1;1,1,4,1,0.01842441,0,0
gpt-5.6-luna,no_communication,6,2,1;1;1;1,1,4,1,0.45058301,0,0
gpt-5.6-luna,no_communication,6,3,1;1;1;1,1,4,1,0.74864693,0,0
gpt-5.6-luna,no_communication,6,4,1;1;1;1,1,4,1,0.08183679,0,0
gpt-5.6-luna,no_communication,6,5,1;1;1;1,1,4,1,0.32252870,0,0
gpt-5.6-luna,no_communication,6,6,1;1;1;1,1,4,1,0.64154552,0,0
gpt-5.6-luna,no_communication,6,7,1;1;1;1,1,4,1,0.50753469,0,0
gpt-5.6-luna,no_communication,6,8,1;1;1;1,1,4,1,0.45022739,0,0
gpt-5.6-luna,no_communication,6,9,1;1;1;1,1,4,1,0.25563354,0,0
gpt-5.6-luna,no_communication,6,10,1;1;1;1,1,4,1,0.33998900,0,0
gpt-5.6-luna,no_communication,6,11,1;1;1;1,1,4,1,0.39451560,0,0
gpt-5.6-luna,no_communication,6,12,1;1;1;1,1,4,1,0.47104113,0,0
gpt-5.6-luna,no_communication,6,13,1;1;1;1,1,4,1,0.28798692,0,0
gpt-5.6-luna,no_communication,6,14,1;1;1;1,1,4,1,0.12176193,0,0
gpt-5.6-luna,no_communication,6,15,1;1;1;1,1,4,1,0.34001505,0,0
gpt-5.6-luna,no_communication,6,16,1;1;1;1,1,4,1,0.04646711,0,0
gpt-5.6-luna,no_communication,6,17,1;1;1;1,1,4,1,0.84324916,0,0
gpt-5.6-luna,no_communication,6,18,1;1;1;1,1,4,1,0.10237455,0,0
gpt-5.6-luna,no_communication,6,19,1;1;1;1,1,4,1,0.82841995,0,0
gpt-5.6-luna,no_communication,6,20,1;1;1;1,1,4,1,0.06659725,0,0
gpt-5.6-luna,no_communication,6,21,1;1;1;1,1,4,1,0.97356069,0,0
gpt-5.6-luna,no_communication,6,22,1;1;1;1,1,4,1,0.17097405,0,0
gpt-5.6-luna,no_communication,6,23,1;1;1;1,1,4,1,0.11887869,0,0
gpt-5.6-luna,no_communication,6,24,1;1;1;1,1,4,1,0.26835259,0,0
gpt-5.6-luna,no_communication,6,25,1;1;1;1,1,4,1,0.69127117,0,0
gpt-5.6-luna,no_communication,6,26,1;1;1;1,1,4,1,0.77411998,0,0
gpt-5.6-luna,no_communication,6,27,1;1;1;1,1,4,1,0.80296384,0,0
gpt-5.6-luna,no_communication,6,28,1;1;1;1,1,4,1,0.13847796,0,0
gpt-5.6-luna,no_communication,6,29,1;1;1;1,1,4,1,0.20345950,0,0
gpt-5.6-luna,no_communication,6,30,1;1;1;1,1,4,1,0.32127155,0,0
gpt-5.6-luna,no_communication,6,31,1;1;1;1,1,4,1,0.45700154,0,0
